id,Title,Content,Date,Permalink,Categories,Tags
331,"Führungszeugnis Konsulat","In Vorbereitung meiner Tätigkeit in HCMC ging unter anderem der Arbeitsvertrag mehrfach zwischen Deutschland und Vietnam hin und her. Aus meiner Sicht wurde dabei nicht sonderlich auf Details geachtet, also würde das schon irgendwie werden. So sah ich das dann auch mit dem erforderlichen Führungszeugnis. Tatsächlich ist es hier aber sehr ernst!

Ich brauche also ein Führungszeugnis aus Deutschland. Das Original muss vom Deutschen Konsulat als Original bestätigt werden, bevor es übersetzt und für meinen Arbeitsvertrag bei den vietnamesischen Behörden vorgelegt werden kann. Nur kann man ein solches Führungszeugnis eigentlich nur in Deutschland persönlich beantragen. Dafür ist es jetzt zu spät ...

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/konsulat1.jpg""><img class=""aligncenter size-full wp-image-495"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/konsulat1.jpg"" alt="""" width=""524"" height=""741"" /></a>

Man kann aber auch beim Konsulat einen Antrag abgeben, Geld überweisen und dann wird das Führungszeugnis an die Privatadresse in Deutschland geschickt. Wie man das dann ins Ausland bekommt, darf man selbst herausfinden. Und Geld sollte man überweisen. Sollte nach 3 Wochen fertig sein.

Ging bei mir übrigens schief. Nach 6 Wochen und mehreren Anrufen sowie dem Besuch beim Bürgerbüro in Falkensee erstellten die Behörden ein neues Führungszeugnis. Und schickten es direkt nach Vietnam. Irgendwann im November kam es an. Dann endlich konnte meine Arbeitserlaubnis beantragt werden. Alle anderen Unterlagen hatte ich bis dahin schon zusammen. Ach ja, mein Visum gilt nur 3 Monate. Also musste jenes erst einmal verlängert werden.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/fuhrungszeugnis2016.jpg""><img class=""aligncenter size-full wp-image-496"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/fuhrungszeugnis2016.jpg"" alt="""" width=""528"" height=""739"" /></a>",2016-08-11,https://saiht.de/blog/2016/08/11/fuehrungszeugnis-konsulat/,Saigon,Bürokratie
333,"Reifendruckkontrolle auf vietnamesisch","Nun bin ich schon eine Woche auf HCMCs Straßen unterwegs und frage mich, ob denn der Reifendruck bei meiner Atilla überhaupt richtig ist. Schnell ein Blick unter die Sitzbank und es werden 1,75 bar vorn und hinten empfohlen. Also auf zur Tankstelle und Druck überprüfen.

Nicht in Vietnam. Dort gibt es weder Kompressor noch Druckmessgerät. Ich fahre mehrere Tankstellen an - vergebens. Dann sehe ich am Straßenrand jemanden mit einem Kompressor, der auch Motorräder repariert. Er hat geraden einen neuen Mantel aufgezogen. Sein Kompressor hat auch ein Manometer und zeigt 6 bar an.

Ich zeige also die gewünschten 1,75 bar beim Tankinnendeckel und weise auf sein Manometer hin. Er pumpt vorn etwas auf und schlägt mit dem Radmutternschlüssel gegen den Reifen. Ohne auf das Manometer zu schauen. Der Klang reicht. Und wie der Schlüssel zurückspringt. Dann pumpt er noch einmal nach. Das Hinterrad findet er nach dem ""Schlagtest"" gleich in Ordnung. 4000 VND bezahlt und der Reifendruck sollte stimmen.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1983.jpg""><img class=""aligncenter size-large wp-image-397"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1983-1024x568.jpg"" alt=""img_1983"" width=""840"" height=""466"" /></a>Zwei Wochen später kaufe ich für 97500 VND (3,95€) ein analoges Luftdruckmessgerät und stelle fest: Das Vorderrad hat 3,5 bar, das Hinterrad 1,2 bar. Beim Vermieter des Scooters passe ich den Luftdruck auf die vorgegebenen (und sinnvollen) Werte an. Schon fährt der Roller viel besser. Merke: der gefühlt richtige Reifendruck hat oft gar nix mit dem tatsächlichen Reifendruck zu tun!",2016-08-12,https://saiht.de/blog/2016/08/12/reifendruckkontrolle-auf-vietnamesisch/,Saigon,"Kultur Vietnam|Roller"
349,"Willkommen in Hanoi","Aus dem Zentrum der Stadt:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1504.jpg""><img class=""aligncenter size-large wp-image-350"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1504-1024x489.jpg"" alt=""img_1504"" width=""840"" height=""401"" /></a>",2016-08-13,https://saiht.de/blog/2016/08/13/willkommen-in-hanoi/,Travel,"Urlaub Vietnam"
352,"Ha-Long Bucht","Neben Höhlenbesichtigungen und bizarren Felsformen - wobei hier alles einen Drachenbezug hat - konnten wir auch mit dem Kanu fahren.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1593.jpg""><img class=""aligncenter size-large wp-image-353"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1593-1024x310.jpg"" alt=""img_1593"" width=""840"" height=""254"" /></a>

Bei den beiden Felsen fragt man sich, ob es kämpfende Hähne oder küssende Hühner sind. Nun, entscheidet selbst.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/SJCM0472edit.jpg""><img class=""size-large wp-image-415"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/SJCM0472edit-1024x537.jpg"" alt=""DCIM100MEDIA"" width=""840"" height=""441"" /></a>

Maria aus Chile bzw. Neuseeland hat mir auch noch einige Bilder geschickt:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/SJCM0492.jpg""><img class=""size-large wp-image-414"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/SJCM0492-1024x650.jpg"" alt=""DCIM100MEDIA"" width=""840"" height=""533"" /></a>",2016-08-14,https://saiht.de/blog/2016/08/14/ha-long-bucht/,Travel,"Urlaub Vietnam"
355,"Wasserpuppentheater Hanoi","Nach dem Frühstück im 10. Stock folgte ein Aussicht über die Stadt aus dem 11. Stock:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1638.jpg""><img class=""aligncenter size-large wp-image-356"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1638-1024x233.jpg"" alt=""img_1638"" width=""840"" height=""191"" /></a>

Und Österreicher aus dem Silicon Valley getroffen und hoch über der Stadt philosophiert.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1637.jpg""><img class=""aligncenter size-large wp-image-367"" src=""https://saiht.de/blog/wp-content/uploads/2016/08/IMG_1637-1024x294.jpg"" alt=""img_1637"" width=""840"" height=""241"" /></a>

Typisch für die vietnamesische Kultur ist aus Sicht des Theaters wohl das Wasserpuppentheater. Also habe ich jenes am Abend auch besucht. Ein Erlebnis im Text zu beschreiben ist nicht so einfach - einen Besuch ist es jedenfalls wert. Inhalt und Geschichte erhält Wikipedia und das Web zur Genüge.",2016-08-15,https://saiht.de/blog/2016/08/15/wasserpuppentheater-hanoi/,Travel,"Kultur|Urlaub Vietnam"
358,"Vier Klassen in einer Klasse?","Ich bin jetzt Klassenlehrer der 5. und 6. Klasse. Diese Klassen wiederum sind unterteilt in DaF-Schüler (Deutsch als Fremdsprache) und DaM-Schüler (Deutsch als Muttersprache). Die DaF-Schüler haben einigen Fachunterricht wie Physik und Biologie extra und außerdem viele Stunden DaF-Unterricht. Dafür fallen aber andere Unterrichtsstunden weg. Damit wird der Stundenplan für ""unsere Klasse"" - die 5 und 6 sind zusammen - etwas unübersichtlich:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1748.jpg""><img class=""aligncenter size-large wp-image-359"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1748-1024x573.jpg"" alt=""img_1748"" width=""840"" height=""470"" /></a>

Für uns Lehrer ist das auch nicht ganz einfach. So habe ich die Deutsch-Schüler der 5 und 6 gleichzeitig im Matheunterricht. Aber die Inhalte sind natürlich andere, je nach Jahrgang. So muss die eine Hälfte in Ruhe arbeiten, während mit der anderen Hälfte ein neues Thema erarbeitet wird. Aber wir werden besser :)",2016-08-29,https://saiht.de/blog/2016/08/29/vier-klassen-in-einer-klasse/,Schule,IGS
361,"Topcase für das Motorrad","Nach der Atilla habe ich für 2 Tage eine Yamaha Nozza ausprobiert. Leider kann ich auf der Sitzbank nicht wirklich sitzen. Also gab es eine Yamaha Nuovo 4 als Nachfolgemodell. Hier wurde der Hubraum auf 135 cm³ vergrößert. Der Motor ist nun wassergekühlt. Damit ist die Beschleunigung spürbar stärker und dank der großen Räder bügelt man über die vielen Unebenheiten sehr elegant hinweg.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1926.jpg""><img class=""aligncenter size-large wp-image-362"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1926-1024x719.jpg"" alt=""img_1926"" width=""840"" height=""590"" /></a>

Ein Topcase haben hier nur sehr wenige. So finde ich meinen Roller natürlich auch viel leichter. Den Aufwand kann man sich natürlich auch sparen und den Transport ""Vietnam-style"" durchführen. Zwei Erwachsene und zwei Kinder auf einem Roller sind hier normal. Wie kriege ich den neuen 49""-Fernseher nach Hause? Mit dem Roller:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1775.jpg""><img class=""aligncenter size-large wp-image-403"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1775-1024x768.jpg"" alt=""img_1775"" width=""840"" height=""630"" /></a>

Also gut. Und 2000 Hühnereier? Na mit dem Roller!

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2003.jpg""><img class=""aligncenter size-large wp-image-404"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2003-1024x618.jpg"" alt=""img_2003"" width=""840"" height=""507"" /></a>

Gut. Was ist denn mit dem 5 Meter langem Abflussrohr? Sorry, ich verstehe die Frage nicht. Du hast doch einen Roller:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1989.jpg""><img class=""aligncenter size-large wp-image-405"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1989-1024x654.jpg"" alt=""img_1989"" width=""840"" height=""536"" /></a>Ich mein' - ist doch klar, dann ""<a href=""https://youtu.be/NGYr80mXuI4?t=2m59s"">tüddelst du das hier rum und dann ist gut!</a>"" Vor kurzem bei uns nicht anders :)",2016-09-03,https://saiht.de/blog/2016/09/03/topcase-fuer-das-motorrad/,Saigon,Roller
364,"überschwemmte Schule","Das folgende Bild zeigt meinen Klassenraum in der Lehrervilla. Dort waren wir von dem Starkregen gestern zum Glück nicht betroffen. Mit den neu bespannten Tafeln sieht er ganz nett aus - wenn auch zu klein für 11 Schüler.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1767.jpg""><img class=""aligncenter size-large wp-image-365"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1767-1024x368.jpg"" alt=""img_1767"" width=""840"" height=""302"" /></a>

Am Freitag regnete es 84mm. Davon um 17:00 Uhr 29 Millimeter in einer halben Stunde. Das machte das 75mm-Regenabflussrohr von Haus B nicht ausreichend mit - und es schwappte in den Kunstraum. Mit Eimern und Kannen versuchten die noch anwesenden Lehrer, das Schlimmste zu verhindern. Dennoch standen bis zu 10cm Wasser im Klassenraum. Und es blieb nicht das letzte Mal ...",2016-08-27,https://saiht.de/blog/2016/08/27/ueberschwemmte-schule/,Saigon|Schule,"IGS|Kultur Vietnam"
369,"Erster Schultag","Nach einer Woche Arbeit geht es jetzt auch für die Schüler los. Begrüßung, Einführung, Zuordnung Klassenlehrer und Gruppenfoto der gesamten Schule:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/000_MG_8985.jpg""><img class=""aligncenter size-full wp-image-370"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/000_MG_8985.jpg"" alt=""000_mg_8985"" width=""1000"" height=""573"" /></a>

Ich bin Klassenlehrer für die fünfte und sechste Klasse. Sind aber insgesamt nur 11 Schüler. Anna kommt erst in zwei Wochen:

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/Klasse5-6_2016-17.jpg""><img class=""aligncenter size-full wp-image-371"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/Klasse5-6_2016-17.jpg"" alt=""klasse5-6_2016-17"" width=""800"" height=""566"" /></a>

Und Loudon aus Australien ist der einzige Junge. Da hilft es wohl auch nicht, dass seine Schwester in der Klasse ist. Die beiden müssen wie auch drei Weitere erst noch einen Intensivkurs in Deutsch belegen, um die Sprache überhaupt sprechen zu lernen. Somit spricht nur die halbe Klasse einigermaßen deutsch. Aber wir sind gut gelaunt!",2016-08-26,https://saiht.de/blog/2016/08/26/erster-schultag/,Schule,IGS
389,"Am Strand von Vũng Tàu","<!-- wp:paragraph -->
<p>Nur 100 Kilometer entfernt - aber 2 Stunden Fahrt mit Fähre und Motorroller - ist der Strand in Vung Tau. Jetzt war ich endlich auch dort und habe ein 360°-Panorama geschossen. Einfach mit der Maus auf das Bild klicken und bewegen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><iframe style=""border: 0;"" src=""https://www.google.com/maps/embed?pb=!1m0!3m2!1sde!2sde!4v1474123089251!6m8!1m7!1sF%3A-Fpm8cUBEdH4%2FV91J0xKXjMI%2FAAAAAAAAAFI%2FxBEKA-hDq_84lgUTmo4SJA1Oyli472KCACLIB!2m2!1d10.321914!2d107.0836528!3f177.57557905855376!4f-0.34910279759318996!5f0.7820865974627469"" width=""600"" height=""450"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Der Blick über den Strand war toll:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":394,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2009.jpg""><img src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2009-1024x279.jpg"" alt=""img_2009"" class=""wp-image-394""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Und das Wasser natürlich auch:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":395,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2014.jpg""><img src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_2014-1024x503.jpg"" alt=""img_2014"" class=""wp-image-395""/></a></figure>
<!-- /wp:image -->

<!-- wp:image {""id"":410,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1995s.jpg""><img src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1995s-1024x705.jpg"" alt=""img_1995s"" class=""wp-image-410""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Auf dem Rückweg fing es leider wieder an zu regnen. Auch bei 28°C besitzen die Regentropfen noch einiges an kinetischer Energie und Impuls, um beim Auftreffen aus 60 km/h deutlich spürbar zu sein. Ich nehme wieder die Fähre über den&nbsp;Nhà Bè Fluss (darin mündet der Saigon-Fluss)&nbsp;für 3000 VND (0,12 €) - jetzt allerdings in der Nacht.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ich habe eine Geschichte für jeden Tag zurück bis zu meiner Ankunft. Stück für Stück fülle ich die Tage auf - bitte etwas Geduld. Zum Teil beginne ich nur mit den Bildern.</p>
<!-- /wp:paragraph -->",2016-09-17,https://saiht.de/blog/2016/09/17/am-strand-von-vung-tau/,Leisure,"Urlaub Vietnam"
399,Ernährungsumstellung,"<!-- wp:paragraph -->
<p>Dank meiner neuen Ernährungsweise habe ich einige Pfunde verloren. Besonders hilfreich war ein Hinweis von Carlos:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":400,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1793.jpg""><img src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1793.jpg"" alt=""img_1793"" class=""wp-image-400""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Mit dieser Diät aus Venezuela habe ich schon 7 Kilo verloren und bin damit auf dem Wert, mit dem ich einst in Hofkoh ankam. Außerdem passt sie hervorragend zu meiner Vitaminallergie. Bis zu den alten Moskauer Werten ist es aber noch ein langer Weg.</p>
<!-- /wp:paragraph -->",2016-09-16,https://saiht.de/blog/2016/09/16/ernaehrungsumstellung/,Projects,health
407,"Holzbestellung für die Holzwerkstatt","Nach dem Umzug bei Willy fahre ich noch etwas durch die Stadt. Es ist ja ein Feiertag - der Befreiungstag, oder Nationalfeiertag. Was heißt das für die Geschäfte? Alan sagt: ""Business as usual."" Und er behält Recht. Alle Geschäfte sind weiterhin auf. So sehe ich dann auch endlich einige Holzhändler am Straßenrand. Denn Baumärkte gibt es hier nicht.

<a href=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1770.jpg""><img class=""aligncenter size-large wp-image-408"" src=""https://saiht.de/blog/wp-content/uploads/2016/09/IMG_1770-1024x768.jpg"" alt=""img_1770"" width=""840"" height=""630"" /></a>

Ich halte bei einem Händler an und frage nach den Preisen und lieferbaren Längen. Naja, wir verstehen uns zwar nicht, aber ich kann ja mit dem Finger auf die jeweiligen Holzleisten weisen. Maße schreiben wir auf, ebenso die Preise. Für Details rufe ich einfach mal eine Kollegin an - und sie ist so nett, an ihrem freien Tag als Übersetzerin zu arbeiten. Für den Start haben wir somit schon mal etwas Holz. Bleibt noch Werkzeug.",2016-09-02,https://saiht.de/blog/2016/09/02/holzbestellung-fuer-die-holzwerkstatt/,Schule,"Baumhaus|Business in Vietnam|Holzwerkstatt"
420,"Fahrt zur Schule mit der GoPro (Yi Xiaomi)","Neues Spielzeug: eine Actionkamera! Eigentlich für den Klassenausflug an den Strand bzw. zum Tauchen auf Phu Quoc gekauft, kann sie auch für Alltagssituationen eingesetzt werden. Und da es immer mal regnen kann ist es gut, dass sie wasserdicht ist.

<iframe src=""https://www.youtube.com/embed/UeDux6xzz9o?rel=0"" width=""640"" height=""360"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>

Der Arbeitsweg ist nicht bearbeitet, kein Sound unterlegt, nicht beschleunigt, einfach mal ein Video. Bessere folgen im Laufe der Zeit (da ja das ja auch Zeit kostet).",2016-09-09,https://saiht.de/blog/2016/09/09/fahrt-zur-schule-mit-der-gopro-yi-xiaomi/,Saigon|Schule,Roller
429,"Holzwerkstatt 1 - Regal in TimeLapse","<!-- wp:image {""id"":459,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://saiht.de/blog/wp-content/uploads/2017/04/timelapse_regal-e1766162264921-1024x572.png"" alt="""" class=""wp-image-459""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>An zwei Tagen der Woche habe ich für 45 Minuten eine AG zum Thema Holz. Manchmal nennen wir sie Holzwerkstatt, manchmal Baumhaus-AG. Und wir können schnell arbeiten:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><iframe src=""https://www.youtube.com/embed/-rmFX9gmBQY?rel=0"" width=""640"" height=""360"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Auf DMAX läuft mitunter die Serie ""Die Baumhaus-Profis"". Auf Englisch heißt die Serie ""Treehouse Masters"". Einige Schüler kennen sie. So ist das langfristige Ziel unserer AG, ein Baumhaus zu bauen.</p>
<!-- /wp:paragraph -->",2016-09-09,https://saiht.de/blog/2016/09/09/holzwerkstatt-1-regal-in-timelapse/,Schule,Holzwerkstatt
431,"Berichte von Kollegen","<!-- wp:paragraph -->
<p>Hier ist die Seite von Denise auf Wordpress.com:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br><a href=""https://meandvietnam.wordpress.com/2017/01/13/zuruck-im-chaos/"">https://meandvietnam.wordpress.com/2017/01/13/zuruck-im-chaos/</a></p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://meandvietnam.wordpress.com/2017/01/13/zuruck-im-chaos/"",""type"":""wp-embed"",""providerNameSlug"":""me-amp-vietnam""} -->
<figure class=""wp-block-embed is-type-wp-embed is-provider-me-amp-vietnam wp-block-embed-me-amp-vietnam""><div class=""wp-block-embed__wrapper"">
https://meandvietnam.wordpress.com/2017/01/13/zuruck-im-chaos/
</div></figure>
<!-- /wp:embed -->",2017-01-13,https://saiht.de/blog/2017/01/13/berichte-von-kollegen/,Saigon|Schule,website|wordpress
435,Waffelverkauf,"<!-- wp:paragraph -->
<p>Zur Finanzierung unserer Klassenfahrt haben wir heute einen Waffelverkauf gestartet. Es ging schon vor der Schule los, dann in allen Pausen und bis nach Schulschluss, als die Eltern ihre Kinder abgeholt haben. Unsere Einladung hatten wir vorher in den Klassen gezeigt und überall gut sichtbar verteilt:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":438,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2017/02/Waffelverkauf.png""><img src=""https://saiht.de/blog/wp-content/uploads/2017/02/Waffelverkauf.png"" alt="""" class=""wp-image-438""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Am Ende hatten wir mehr Geld eingenommen als für einen Schüler notwendig gewesen wäre! Loudan hat sich als Geschäftsmann entpuppt und seine Freude an harten Verhandlungen gehabt. Die Mädels hatten Spass mit den ganzen Toppings und dem Anrühren von weiterem Teig, denn wir hatten zu wenig. Und ich habe die Herausforderung erlebt, kein weiteres Waffeleisen kaufen zu können - weder im MegaMarket (ehemals Metro) noch Vincom Megamall noch Chu Chon noch im Laden Nguyen Kim. Ein paar Tage später habe ich dann einen im Yersin-Markt gefunden, als ich dort Schrauben für unser Baumhaus gekauft habe. Denn lazada.vn (lokale Entsprechung von amazon, das es hier leider nicht gibt) hatte keines mehr lieferbar.</p>
<!-- /wp:paragraph -->",2017-02-28,https://saiht.de/blog/2017/02/28/waffelverkauf/,Schule,
449,"Spring Race 10km um den Golfplatz","<!-- wp:image {""id"":447,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://saiht.de/blog/wp-content/uploads/2017/04/SpringRace2017-1024x576.png"" alt="""" class=""wp-image-447""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Kaum zurück aus Phu Quoc wartete schon das nächste Abenteuer. Im Januar konnte ich mich beim HCMCRUN leider nicht mehr für den 10km-Lauf anmelden. Nächste Möglichkeit war der La course du Printemps- The Spring Race 2017 um den Golfplatz hier in HCMC:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":450,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2017/04/Springrace2.png""><img src=""https://saiht.de/blog/wp-content/uploads/2017/04/Springrace2.png"" alt="""" class=""wp-image-450""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Die Strecke geht einmal um den See und dann noch einmal um den ganzen Golfplatz. Siehe folgende Grafik:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":451,""linkDestination"":""custom"",""align"":""center""} -->
<figure class=""wp-block-image aligncenter""><a href=""https://saiht.de/blog/wp-content/uploads/2017/04/SpringRaceStrecken.jpg""><img src=""https://saiht.de/blog/wp-content/uploads/2017/04/SpringRaceStrecken-1024x853.jpg"" alt="""" class=""wp-image-451""/></a></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>In der Zwischenzeit gibt es auch schon ein Video von dem Lauf - mit tollen Luftaufnahmen der herrlichen Strecke:</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://youtu.be/Ao2RXAZF3HE""} -->
<figure class=""wp-block-embed""><div class=""wp-block-embed__wrapper"">
https://youtu.be/Ao2RXAZF3HE
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Leider konnte ich keine Zeit unter einer Stunde erreichen. Es fehlten 34 Sekunden. Aber irgendwann erreiche ich die Zeit. Anfang nächsten Jahres stehen dann 21 Kilometer an. Immerhin ein Mal habe ich diese Strecke bewältigt. Wenn auch sehr langsam.</p>
<!-- /wp:paragraph -->",2017-03-12,https://saiht.de/blog/2017/03/12/spring-race-10km-um-den-golfplatz/,Saigon,health|Laufen
453,"You or the City - Who is faster?","<!-- wp:paragraph -->
<p>Nach meinem ersten Laufevent in Hamburg Sommer 2016 - dem Nachtlauf mit 7,5 Kilometern - suchte ich vergleichbares auch in der Metropole HCMC. Und die gibt es: den HCMCRUM seit einigen Jahren. Da ich nicht allein laufen wollte, wartete ich auf weitere Anmeldungen. Carlos bereitete sich auf 21 Kilometer vor. Das war mir zuviel, 10 Kilometer sollten reichen. Ein gutes Motivationsvideo gibt es natürlich:</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://youtu.be/xW2wFI5qE1o"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/xW2wFI5qE1o
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Also habe ich nur bei den 5 Kilometern mitgemacht. Aber auch da sind nicht alle gerannt (wofür steht das 'run'?) sondern gelaufen. So wie dieser Teilnehmer bei den 21 Kilometern:</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://youtu.be/ixDuRvi3YBg"",""type"":""video"",""providerNameSlug"":""youtube"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-youtube wp-block-embed-youtube wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://youtu.be/ixDuRvi3YBg
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Ich habe immerhin eine Pace von 5:30 bzw. einen Schnitt von 11 km/h erreicht. Da ist noch Luft nach oben ...</p>
<!-- /wp:paragraph -->",2017-01-15,https://saiht.de/blog/2017/01/15/who-is-faster-you-or-the-city/,Saigon,leisure|running|sports
